EPFURZ,EPFTRZ,PSOFRZ,PSHNRZ,PIPCRZ,PCLCRZ,ITMCRZ,IT1IA0,CLRCRZ,ALCQRZ,RTVQRZ,ELSQRZ,BKTNRZ,WABCRZ,MSACRZ,SOACRZ,CCRCRZ,EUCWRZ,SLCCRZ,COMFRZ,LN1CRZ,LN2CRZ,RADURZ,RADTRZ,RUPURZ,RUPTRZ,LNGVRZ,SHENQ0,RUPUQ0,RUPTQ0
"20250115",235959,"0","PR00600505","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",6.8,6.8,1.4,"07067090      ","05014870      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250113","152010","20250113","231759","","B103900602  ",20251118,152
"20250115",235959,"0","PR00600505","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  329  ",6.8,6.8,1.4,"07046810      ","05006050      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250113","152010","20250113","231745","","B103500103  ",20251127,110212
"20250115",235959,"0","PR00600505","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",6.6,6.6,1.4,"07080930      ","05001650      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250113","152010","20250113","231725","","B103801102  ",20251122,5303
"20250115",235959,"0","PR00600495","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  580  ",6.3,6.3,1,"07067090      ","05014870      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250113","152010","20250113","231759","","B103900602  ",20251118,152
"20250115",235959,"0","PR00600495","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  329  ",6.3,6.3,1,"07046810      ","05006050      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250113","152010","20250113","231745","","B103500103  ",20251127,110212
"20250115",235959,"0","PR00600495","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",6.2,6.2,1,"07080930      ","05001650      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250113","152010","20250113","231725","","B103801102  ",20251122,5303
"20250114",235959,"0","PR00566775","6881469","  580","6386544","03 CF PB12 TAPE DYED               ","  580  ",15.4,15.4,5.1,"06006660      ","05023040      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","91  ","20250113","110652","20250113","124935","","B102302302  ",20251121,124803
"20250114",235959,"0","PR00566775","6881469","  580","3604271","03 CF CHAIN PB12 DYED              ","  337  ",7.8,7.8,2.5,"05013230      ","06011620      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","91  ","20250113","110652","20250113","124948","","CUT         ",20251127,120554
"20250114",235959,"0","PR00559195","6893770","  580","3872575","05 CN PB16 TAPE DYED               ","  580  ",17.6,17.6,6.9,"07067090      ","05007270      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250113","081547","20250113","115153","","B105201402  ",20251121,121152
"20250114",235959,"0","PR00559195","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",8.6,8.6,3.3,"06017450      ","06009440      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250113","081547","20250113","115206","","B104600803  ",20251119,111612
"20250114",235959,"0","PR00559185","6893770","  580","3872575","05 CN PB16 TAPE DYED               ","  580  ",36.8,36.8,26.3,"07067090      ","05007270      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250113","081547","20250113","115153","","B105201402  ",20251121,121152
"20250114",235959,"0","PR00559185","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",18.1,18.1,12.8,"06017450      ","06009440      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250113","081547","20250113","115206","","B104600803  ",20251119,111612
"20250114",140000,"0","PR00559045","6900397","V6F53","6386544","03 CF PB12 TAPE DYED               ","V6F53  ",14.4,14.4,4.1,"06018840      ","05011710      ","CUT       ","CFCH      ","V6F53","     ","310         ","5","315","91  ","20250113","081123","20250113","115133","","B104601601  ",20251124,203815
"20250114",140000,"0","PR00559045","6900397","V6F53","3604271","03 CF CHAIN PB12 DYED              ","V6F53  ",7.3,7.3,2,"06002000      ","05002510      ","CUT       ","CFCH      ","V6F53","     ","310         ","5","315","91  ","20250113","081123","20250113","115116","","B103602502  ",20251113,233747
"20250114",140000,"0","PR00530055","6893770","  580","3872575","05 CN PB16 TAPE DYED               ","  580  ",47.8,47.8,37.1,"07067090      ","05003690      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250111","144956","20250111","175646","","B103502203  ",20251014,165050
"20250114",140000,"0","PR00530055","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",11.8,11.8,9.1,"06017450      ","05017950      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250111","144956","20250111","181852","","B103400804  ",20251119,70233
"20250114",140000,"0","PR00530055","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",11.6,"",9,"05026680      ","              ","          ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250111","144956","20250111","175702","","B104702705  ",20251120,195903
"20250114",235959,"0","PR00486235","6809885","  580","6386544","03 CF PB12 TAPE DYED               ","  580  ",231.2,231.2,210.8,"06006660      ","07007750      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","01  ","20250110","103726","20250110","163310","","B102301808  ",20251119,135409
"20250114",235959,"0","PR00486225","6577768","  580","6386544","03 CF PB12 TAPE DYED               ","  580  ",170.3,170.3,151.9,"06006660      ","07007750      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","01  ","20250110","103726","20250110","163310","","B102301808  ",20251119,135409
"20250114",235959,"0","PR00486225","6577768","  580","6386544","03 CF PB12 TAPE DYED               ","  580  ",18.9,"",16.8,"05017250      ","              ","          ","CFCH      ","  580","EU580","310         ","5","315","01  ","20250110","103726","20250110","163254","","PFCHE18     ",20251126,223000
"20250114",235959,"0","PR00486245","8526759","V5L99","6386544","03 CF PB12 TAPE DYED               ","V5L99  ",1210.8,"",1203.3,"06017230      ","              ","          ","CFCH      ","V5L99","     ","310         ","5","315","01  ","20250110","103726","20250111","125842","","B103101802  ",20251111,162939
"20250114",235959,"0","PR00486245","8526759","V5L99","6386544","03 CF PB12 TAPE DYED               ","V5L99  ",283.5,"",281.7,"06008080      ","              ","          ","CFCH      ","V5L99","     ","310         ","5","315","01  ","20250110","103726","20250111","125912","","B102402603  ",20251126,131305
"20250114",235959,"0","PR00486245","8526759","V5L99","6386544","03 CF PB12 TAPE DYED               ","V5L99  ",176.9,176.9,175.8,"06000820      ","07000600      ","CUT       ","CFCH      ","V5L99","     ","310         ","5","315","01  ","20250110","103726","20250111","125733","","B102603909  ",20250803,20833
"20250114",235959,"0","PR00486245","8526759","V5L99","3604271","03 CF CHAIN PB12 DYED              ","V5L99  ",762.2,"",757.5,"07084710      ","              ","          ","CFCH      ","V5L99","     ","310         ","5","315","01  ","20250110","103726","20250111","125823","","STD320      ",20251106,145402
"20250114",235959,"0","PR00486245","8526759","V5L99","3604271","03 CF CHAIN PB12 DYED              ","V5L99  ",5.4,5.4,5.3,"07068980      ","05026600      ","CUT       ","CFCH      ","V5L99","     ","310         ","5","315","01  ","20250110","103726","20250111","125759","","B105102405  ",20251120,85944
"20250114",235959,"0","PR00486245","8526759","V5L99","3604271","03 CF CHAIN PB12 DYED              ","V5L99  ",47.7,"",47.4,"06005630      ","              ","          ","CFCH      ","V5L99","     ","310         ","5","315","01  ","20250110","103726","20250111","125859","","B104801805  ",20251125,210334
"20250114",235959,"0","PR00486245","8526759","V5L99","3604271","03 CF CHAIN PB12 DYED              ","V5L99  ",28.5,"",28.3,"05014770      ","              ","          ","CFCH      ","V5L99","     ","310         ","5","315","01  ","20250110","103726","20250111","125703","","B102300101  ",20251119,114006
"20250113",140000,"0","PR00467675","6893770","  580","3872575","05 CN PB16 TAPE DYED               ","  580  ",54.6,54.6,44.1,"07067090      ","07065270      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250110","082928","20250110","163234","","PFCHA10     ",20251106,64557
"20250113",140000,"0","PR00467675","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",26.8,26.8,21.6,"05026680      ","07004300      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250110","082928","20250110","163221","","B103402407  ",20251029,44555
"20250113",235959,"0","PR00411745","6577768","  580","6386544","03 CF PB12 TAPE DYED               ","  580  ",402.4,402.4,392.1,"05017250      ","06021060      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","01  ","20250109","114401","20250109","153134","","","",""
"20250113",235959,"0","PR00411755","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",55.6,55.6,44.9,"07101640      ","07085570      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250109","114401","20250109","153121","","B102700907  ",20251112,121429
"20250113",235959,"0","PR00411755","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",55.6,55.6,44.9,"07046810      ","07069160      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250109","114401","20250109","153104","","VFTP001     ",20251016,220553
"20250113",235959,"0","PR00411755","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",54.5,54.5,44.1,"07014520      ","06021140      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250109","114401","20250109","153044","","PFCHA24     ",20251127,308
"20250110",235959,"0","PR00419535","6893770","  580","3872575","05 CN PB16 TAPE DYED               ","  580  ",104,104,82.7,"07067090      ","06009840      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250109","143728","20250109","175922","","","",""
"20250110",235959,"0","PR00419535","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",15.5,"",12.2,"06002340      ","              ","          ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250109","143728","20250109","175935","","B102601702  ",20251008,205349
"20250110",235959,"0","PR00419535","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",7.4,7.4,5.8,"05026680      ","06024060      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250109","143728","20250109","175905","","CFCH        ",20250827,132508
"20250110",235959,"0","PR00419535","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",28.1,"",22.3,"05007200      ","              ","          ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250109","143728","20250109","175845","","PFCHD18     ",20251127,101137
"20250110",235959,"0","PR00351675","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",104.3,104.3,100.7,"07101640      ","07014990      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","142927","20250109","081654","","B106002508  ",20251016,55941
"20250110",235959,"0","PR00351675","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",50.5,"",48.8,"07098070      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","142927","20250109","081730","","B105003006  ",20251126,215926
"20250110",235959,"0","PR00351675","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",154.8,154.8,149.5,"07046810      ","07003600      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","142927","20250109","081713","","PFCHA07     ",20251016,131744
"20250110",235959,"0","PR00351675","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",151.9,151.9,146.6,"07014520      ","07004220      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","142927","20250109","081743","","B106402506  ",20251114,105813
"20250110",235959,"0","PR00351595","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",40,"",24,"07098070      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","142927","20250109","081730","","B105003006  ",20251126,215926
"20250110",235959,"0","PR00351595","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",40,40,24,"07046810      ","07003600      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","142927","20250109","081713","","PFCHA07     ",20251016,131744
"20250110",235959,"0","PR00351595","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",39.2,39.2,23.6,"07014520      ","07004220      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","142927","20250109","081743","","B106402506  ",20251114,105813
"20250110",235959,"0","PR00351585","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",160.2,"",154.8,"07098070      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","142927","20250109","081730","","B105003006  ",20251126,215926
"20250110",235959,"0","PR00351585","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",160.2,160.2,154.8,"07046810      ","07003600      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","142927","20250109","081713","","PFCHA07     ",20251016,131744
"20250110",235959,"0","PR00351585","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",157.1,157.1,151.9,"07014520      ","07004220      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","142927","20250109","081743","","B106402506  ",20251114,105813
"20250110",235959,"0","PR00351705","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",32.6,32.6,27.2,"07067090      ","07025380      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250108","142927","20250109","075947","","B104301306  ",20251031,213321
"20250110",235959,"0","PR00351705","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  329  ",32.6,32.6,27.2,"07046810      ","07040000      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250108","142927","20250109","080010","","B104201008  ",20250227,104412
"20250110",235959,"0","PR00351705","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",32,32,26.7,"07080930      ","06006180      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250108","142927","20250109","075917","","B104601105  ",20251117,134657
"20250110",235959,"0","PR00351695","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",99.7,99.7,73.6,"07067090      ","07025380      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250108","142927","20250109","075947","","B104301306  ",20251031,213321
"20250110",235959,"0","PR00351695","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  329  ",99.7,99.7,73.6,"07046810      ","07040000      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250108","142927","20250109","080010","","B104201008  ",20250227,104412
"20250110",235959,"0","PR00351695","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",98,98,72.2,"07080930      ","06006180      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250108","142927","20250109","075917","","B104601105  ",20251117,134657
"20250110",235959,"0","PR00351685","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  580  ",69.8,69.8,48.8,"07067090      ","07025380      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250108","142927","20250109","075947","","B104301306  ",20251031,213321
"20250110",235959,"0","PR00351685","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  329  ",69.8,69.8,48.8,"07046810      ","07040000      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250108","142927","20250109","080010","","B104201008  ",20250227,104412
"20250110",235959,"0","PR00351685","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",68.6,68.6,47.9,"07080930      ","06006180      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250108","142927","20250109","075917","","B104601105  ",20251117,134657
"20250110",235959,"0","PR00351665","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","501NA  ",53.5,53.5,42.8,"07098100      ","07089220      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000936","","PFCHB23     ",20251124,231404
"20250110",235959,"0","PR00351665","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","  115  ",53.5,53.5,42.8,"07003130      ","06018400      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000839","","B104902704  ",20251014,102830
"20250110",235959,"0","PR00351665","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",18.1,18.1,14.4,"07093080      ","07021020      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","001036","","B103003410  ",20251125,223905
"20250110",235959,"0","PR00351665","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",34.4,"",27.5,"07090990      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","001019","","STD320      ",20251118,150540
"20250110",235959,"0","PR00351655","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","501NA  ",71.8,71.8,45.4,"07098100      ","07089220      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000936","","PFCHB23     ",20251124,231404
"20250110",235959,"0","PR00351655","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","  115  ",71.8,71.8,45.4,"07003130      ","06018400      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000839","","B104902704  ",20251014,102830
"20250110",235959,"0","PR00351655","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",70.4,"",44.7,"07090990      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","001019","","STD320      ",20251118,150540
"20250110",235959,"0","PR00351645","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","501NA  ",481.6,481.6,476.2,"07098100      ","07089220      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000936","","PFCHB23     ",20251124,231404
"20250110",235959,"0","PR00351645","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","  115  ",434.2,"",429.3,"07094150      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000959","","STD320      ",20251118,145022
"20250110",235959,"0","PR00351645","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","  115  ",47.4,47.4,46.8,"07003130      ","06018400      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000839","","B104902704  ",20251014,102830
"20250110",235959,"0","PR00351645","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",415.9,"",411.3,"07090990      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","001019","","STD320      ",20251118,150540
"20250110",235959,"0","PR00351645","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",56.5,"",55.8,"07069860      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","001049","","B105902707  ",20250410,203033
"20250110",235959,"0","PR00351635","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","501NA  ",165.4,165.4,160.1,"07098100      ","07089220      ","CUT       ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000936","","PFCHB23     ",20251124,231404
"20250110",235959,"0","PR00351635","8012972","VN149","3872575","05 CN PB16 TAPE DYED               ","  115  ",165.4,"",160.1,"07094150      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","000959","","STD320      ",20251118,145022
"20250110",235959,"0","PR00351635","8012972","VN149","3603616","05 CI CHAIN PB16 DYED              ","  115  ",162.3,"",157,"07069860      ","              ","          ","CFCH      ","VN149","     ","310         ","5","315","11  ","20250108","113455","20250109","001049","","B105902707  ",20250410,203033
"20250110",235959,"0","PR00351625","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","501NA  ",59.9,59.9,38.6,"07098100      ","07089220      ","CUT       ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000936","","PFCHB23     ",20251124,231404
"20250110",235959,"0","PR00351625","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","  115  ",59.9,"",38.6,"07094150      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000959","","STD320      ",20251118,145022
"20250110",235959,"0","PR00351625","8012973","VN148","3603616","05 CI CHAIN PB16 DYED              ","  115  ",58.7,"",38,"07069860      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","001049","","B105902707  ",20250410,203033
"20250110",235959,"0","PR00351615","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","501NA  ",494.6,494.6,489.2,"07098100      ","07089220      ","CUT       ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000936","","PFCHB23     ",20251124,231404
"20250110",235959,"0","PR00351615","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","  115  ",494.6,"",489.2,"07094150      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000959","","STD320      ",20251118,145022
"20250110",235959,"0","PR00351615","8012973","VN148","3603616","05 CI CHAIN PB16 DYED              ","  115  ",248,"",245.2,"07071970      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000909","","VFTP003     ",20251121,214024
"20250110",235959,"0","PR00351615","8012973","VN148","3603616","05 CI CHAIN PB16 DYED              ","  115  ",237.2,"",234.6,"07069860      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","001049","","B105902707  ",20250410,203033
"20250110",235959,"0","PR00351605","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","501NA  ",150.9,150.9,145.6,"07098100      ","07089220      ","CUT       ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000936","","PFCHB23     ",20251124,231404
"20250110",235959,"0","PR00351605","8012973","VN148","3872575","05 CN PB16 TAPE DYED               ","  115  ",150.9,"",145.6,"07094150      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000959","","STD320      ",20251118,145022
"20250110",235959,"0","PR00351605","8012973","VN148","3603616","05 CI CHAIN PB16 DYED              ","  115  ",148.1,"",142.8,"07071970      ","              ","          ","CFCH      ","VN148","     ","310         ","5","315","11  ","20250108","113455","20250109","000909","","VFTP003     ",20251121,214024
"20250110",235959,"0","PR00349675","6900397","V6F53","6386544","03 CF PB12 TAPE DYED               ","V6F53  ",680.3,"",664.6,"06023370      ","              ","          ","CFCH      ","V6F53","     ","310         ","5","315","01  ","20250108","102808","20250108","185756","","B102801605  ",20251126,111102
"20250110",235959,"0","PR00349675","6900397","V6F53","6386544","03 CF PB12 TAPE DYED               ","V6F53  ",211.4,"",206.5,"05006110      ","              ","          ","CFCH      ","V6F53","     ","310         ","5","315","01  ","20250108","102808","20250108","185855","","B102302803  ",20251113,44505
"20250110",235959,"0","PR00349675","6900397","V6F53","3604271","03 CF CHAIN PB12 DYED              ","V6F53  ",178.3,"",174.1,"06002810      ","              ","          ","CFCH      ","V6F53","     ","310         ","5","315","01  ","20250108","102808","20250108","185826","","B103000105  ",20251126,121636
"20250110",235959,"0","PR00349675","6900397","V6F53","3604271","03 CF CHAIN PB12 DYED              ","V6F53  ",221,221,215.9,"06002000      ","07030320      ","CUT       ","CFCH      ","V6F53","     ","310         ","5","315","01  ","20250108","102808","20250108","185737","","B103902806  ",20251119,215740
"20250110",235959,"0","PR00349675","6900397","V6F53","3604271","03 CF CHAIN PB12 DYED              ","V6F53  ",51.5,"",50.3,"05007200      ","              ","          ","CFCH      ","V6F53","     ","310         ","5","315","01  ","20250108","102808","20250108","185813","","PFCHD18     ",20251127,101137
"20250110",235959,"0","PR00349685","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",70.6,70.6,44.2,"07098070      ","05005790      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","102808","20250108","190124","","B104301605  ",20251107,55555
"20250110",235959,"0","PR00349685","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",70.6,70.6,44.2,"07046810      ","05021020      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","102808","20250108","190137","","B106002605  ",20251126,194837
"20250110",235959,"0","PR00349685","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",56.8,"",35.6,"06021460      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","102808","20250108","190108","","B102802704  ",20251112,32715
"20250110",140000,"0","PR00342975","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",635.3,635.3,629.9,"07098070      ","07063160      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114215","","B105002310  ",20251127,120042
"20250110",140000,"0","PR00342975","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",401.3,401.3,397.8,"07046810      ","07039790      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114113","","B105001606  ",20250715,135956
"20250110",140000,"0","PR00342975","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",234,"",232,"07009410      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114024","","","",""
"20250110",140000,"0","PR00342975","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",335.6,"",332.7,"07045330      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114202","","PFCHE09     ",20251015,180116
"20250110",140000,"0","PR00342975","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",37.2,37.2,36.8,"07014520      ","06018330      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","113144","","B103700905  ",20251117,113506
"20250110",140000,"0","PR00342975","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",240.9,"",238.8,"07001390      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114001","","B104701108  ",20251031,140158
"20250110",140000,"0","PR00342975","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",9.5,"",9.4,"06008860      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114145","","PFCHB25     ",20251124,133516
"20250110",140000,"0","PR00342965","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","R3674  ",166.9,166.9,161.5,"07098070      ","07063160      ","CUT       ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114215","","B105002310  ",20251127,120042
"20250110",140000,"0","PR00342965","8010839","VN154","3872575","05 CN PB16 TAPE DYED               ","  329  ",166.9,"",161.5,"07009410      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114024","","","",""
"20250110",140000,"0","PR00342965","8010839","VN154","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",163.7,"",158.5,"06008860      ","              ","          ","CFCH      ","VN154","     ","310         ","5","315","11  ","20250108","084424","20250108","114145","","PFCHB25     ",20251124,133516
"20250110",140000,"0","PR00342955","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",533.4,533.4,528.8,"07098070      ","07063160      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","114215","","B105002310  ",20251127,120042
"20250110",140000,"0","PR00342955","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",101.9,"",101,"05028080      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113353","","SHIP001     ",20251126,173841
